nome;preco;categoria;sku;estoque;imagem;descricao
Coldre Velado Fibra de Carbono para SIG P365 (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7465;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_sig_p365_canho_1_20260526151110_be0298d666cd.jpg;Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo SIG P365 O Coldre Velado Fibra de Carbono 30-30 Outdoors para o modelo SIG
Coldre Velado Fibra de Carbono para Beretta 92FS (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7467;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_beretta_92fs_c_1_20260526151111_95f163a0c25e.jpg;Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo Beretta 92FS Preto O Coldre Velado de Fibra de Carbono da 30-30 Outdoors é
Coldre Velado Fibra de Carbono para Ruger LCP (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7469;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_canhoto_30_30_outdoors_modelo_ruger_lcp_preto_7469_1_e2e1cca307ac3249a671781ca9ff23bf_20260526151111.jpg;Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo Ruger LCP Preto O Coldre Velado Fibra de Carbono 30-30 Outdoors Modelo LCP
Coldre Velado Fibra de Carbono para Taurus TS9 (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7473;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_taurus_ts9_can_1_20260526151112_6d2f3b9eb4eb.jpg;Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo Taurus TS9 Preto O Coldre Velado Fibra de Carbono 30-30 Outdoors Modelo Ta
Coldre Velado Fibra de Carbono para Taurus TH9C (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7475;1;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_taurus_th9c_ca_1_20260526151112_ed288905af78.jpg;Coldre Velado Fibra de Carbono para Taurus TH9C (Canhoto) - 30-30 Outdoors O Coldre Velado de Fibra de Carbono 30-30 Outdoors Modelo Taurus 
Coldre Velado Fibra de Carbono para Taurus GX4 (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7477;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_taurus_gx4_can_1_20260526151112_e352d9d6b4fc.jpg;Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo Taurus GX4 Preto O coldre velado de fibra de carbono da 30-30 Outdoors é u
"Coldre Velado Fibra de Carbono para Springfield XDS 3,3"" (Canhoto) - 30-30 Outdoors";560.00;Acessório;PH-7479;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_springfield_xd_1_20260526151112_4b8dd99384a6.jpg;"Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo Springfield XDS 3,3"" O Coldre Velado Fibra de Carbono 30-30 Outdoors para "
Coldre Velado Fibra de Carbono para Bodyguard 380 (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7481;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_bodyguard_380_1_20260526151112_cb95a18db5e0.jpg;Coldre Velado Fibra de Carbono para Canhoto 30-30 Outdoors Modelo Bodyguard 380 O Coldre Velado Fibra de Carbono 30-30 Outdoors Modelo Bodyg
Coldre Velado Kydex para Taurus TH9C c/ Red Dot (Canhoto) - 30-30 Outdoors;387.00;Acessório;PH-7483;1;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_kydex_para_taurus_th9c_c_red_dot_can_1_20260526151113_d9e252da004e.jpg;Coldre Velado Kydex para Taurus TH9 c/ Red Dot (Canhoto) - 30-30 Outdoors O Coldre Velado de Kydex 30-30 Outdoors Modelo Taurus TH9C para ca
Coldre Ostensivo Kydex para Colt 1911 c/ Red Dot (Canhoto)  - 30-30 Outdoors;654.00;Acessório;PH-7485;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_ostensivo_kydex_para_colt_1911_c_red_dot_ca_1_20260526151113_454be6636c3c.jpg;Coldre Ostensivo de Kydex para Canhoto 30-30 Outdoors Modelo Colt 1911 com Red Dot O Coldre Ostensivo de Kydex 30-30 Outdoors Modelo Colt 19
Coldre Ostensivo Kydex para SIG P320 Full Size/Compacto c/ Red Dot (Canhoto) - 30-30 Outdoors;654.00;Acessório;PH-7487;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_ostensivo_kydex_para_sig_p320_full_sizecomp_1_20260526151113_91bfd6f241b5.jpg;Coldre Ostensivo de Kydex para Canhoto 30-30 Outdoors Modelo SIG P320 Full Size/Compacto c/ Red Dot O Coldre Ostensivo de Kydex 30-30 Outdoo
Coldre Ostensivo Kydex para Glock 19/19X/25/44/45 c/ Red Dot (Canhoto)  - 30-30 Outdoors;654.00;Acessório;PH-7489;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_ostensivo_kydex_para_glock_1919x254445_c_re_1_20260526151113_48e3a4e03f5e.jpg;Coldre Ostensivo Kydex 30-30 Outdoors para Glock 19/19X/25/44/45 c/ Red Dot para Canhoto O Coldre Ostensivo de Kydex 30-30 Outdoors Modelo G
Coldre Velado Fibra de Carbono para Colt 1911 - 30-30 Outdoors;560.00;Acessório;PH-7493;19;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_30_30_outdoors_modelo_colt_1911_7493_1_4b9985e751590349d7531fb9613e9434_20260526151114.jpg;Coldre Velado Fibra de Carbono 30-30 Outdoors Modelo Colt 1911 O Coldre Velado Fibra de Carbono 30-30 Outdoors é um coldre personalizado par
Luneta Artemis 1-8x26 FFP - Vector Optics;6010.00;Óptica;PH-7537;1;https://images.tcdn.com.br/img/img_prod/620600/luneta_artemis_1_8x26_ffp_vector_optics_1_20260526151152_84405103c474.jpg;Luneta Vector Optics Artemis 1-8x26 FFP (SCFF-12) – Tubo 35mm A Elite do Tiro Tático: FFP, Tubo de 35mm e Performance de Transição Rápida A 
Bolso Vertical 2 Ziper Laser Cut Warfare - Verde;130.33;Acessório;PH-7539;4;https://images.tcdn.com.br/img/img_prod/620600/bolso_vertical_2_ziper_laser_cut_warfare_verde_7539_1_cb2f9d2db0d857300c73d62eefe9cca6_20260526150849.jpg;Bolso Vertical 2 Ziper Laser Cut Warfare - Verde Organize seus equipamentos com esse bolso modular vertical com 2 compartimentos. Guarde, lu
Bolso Vertical 2 Zip Laser Cut Warfare - Preto;130.33;Acessório;PH-7541;4;https://images.tcdn.com.br/img/img_prod/620600/bolso_vertical_2_zip_laser_cut_warfare_preto_7541_1_daaec6e0a9707accda40c371675c87c9_20260526150850.jpg;Bolso Vertical 2 Ziper Laser Cut Warfare - Preto Organize seus equipamentos com esse bolso modular vertical com 2 compartimentos. Guarde, lu
Bolso Mini Warfare - Verde;69.27;Acessório;PH-7543;2;https://images.tcdn.com.br/img/img_prod/620600/bolso_mini_warfare_verde_7543_1_8b357756e9bc249f5ef2f1bfb17ae854_20260526150851.jpg;Bolso Mini Warfare - Verde Um bolso versátil que pode carregar muita coisa de seus pertences pessoais em um só lugar. Com 2 bolsos um sobre 
Bolso Mini Warfare - Preto;69.27;Acessório;PH-7545;2;https://images.tcdn.com.br/img/img_prod/620600/bolso_mini_warfare_preto_7545_1_37c9759b679e34b2a6eac151b2bc45c1_20260526150851.jpg;Bolso Mini Warfare - Preto Um bolso versátil que pode carregar muita coisa de seus pertences pessoais em um só lugar. Com 2 bolsos um sobre 
Bandoleira 1 Ponta Cal 12 - Verde;88.29;Acessório;PH-7549;8;https://images.tcdn.com.br/img/img_prod/620600/bandoleira_1_ponta_cal_12_verde_7549_1_78276545ff1be40d3853346a5639e7cb_20260526150853.jpg;Bandoleira 1 Ponta Cal 12 - Verde A parte destacável da bandoleira é fixada com um nó de porco no delgado da coronha, proporcionando fácil f
Bandoleira 1 Ponta Cal 12 - Preto;88.29;Acessório;PH-7551;6;https://images.tcdn.com.br/img/img_prod/620600/bandoleira_1_ponta_cal_12_preto_7551_1_908d34094947e167e54f63a07f6b7935_20260526150853.jpg;Bandoleira 1 Ponta Cal 12 - PRETO A Bandoleira 1 Ponta Calibre 12 - Preto da Warfare é um equipamento de elite desenvolvido sob rigoroso pad
Porta Carregador Warfare Cal 12 Terminator 2 - Coyote;111.41;Acessório;PH-7553;4;https://images.tcdn.com.br/img/img_prod/620600/porta_carregador_warfare_cal_12_terminator_2_coyote_7553_2_fe460e6f16c6c90e101187a1ae6d6469_20260526150852.jpg;Porta Carregador Warfare Cal 12 Terminator 2 - Coyote O Porta-Carregador Terminator 2 da Warfare é a solução definitiva para o transporte co
Porta Carregador Warfare Cal 12 Terminator 2 - Verde;111.41;Acessório;PH-7555;4;https://images.tcdn.com.br/img/img_prod/620600/porta_carregador_warfare_cal_12_terminator_2_verde_7555_1_7a0430479891a34224bfa9aa493fe9d3_20260526150852.png;Porta Carregador Warfare Cal 12 Terminator 2 - Verde O porta-carregador TERMINATOR 2 para calibre 12 foi projetado visando ocupar um espaço 
Porta Carregador Warfare Cal 12 Terminator 2 - Preto;111.41;Acessório;PH-7557;1;https://images.tcdn.com.br/img/img_prod/620600/porta_carregador_warfare_cal_12_terminator_2_preto_7557_1_a53ddc2581c8bf10b448ec00b727c14d_20260526150852.jpg;Porta Carregador Warfare Cal 12 Terminator 2 - Preto O porta-carregador TERMINATOR 2 para calibre 12 foi projetado visando ocupar um espaço 
Bolso Vertical 2 Zip Laser Cut Warfare- Coyote;130.33;Acessório;PH-7559;2;https://images.tcdn.com.br/img/img_prod/620600/bolso_vertical_2_zip_laser_cut_warfare_coyote_7559_1_11750a89904520c08d87e69fc1de7ca7_20260526150852.jpg;Bolso Vertical 2 Ziper Laser Cut Warfare - Coyote Organize seus equipamentos com esse bolso modular vertical com 2 compartimentos. Guarde, l
Porta Carregador Warfare de Pistola 1X - Verde;55.71;Acessório;PH-7561;4;https://images.tcdn.com.br/img/img_prod/620600/porta_carregador_warfare_de_pistola_1x_verde_7561_1_9244d2059044f732c4921cc3f9a7f6b7_20260526150852.jpg;Porta Carregador Warfare de Pistola 1X - Verde Porta Carregador de Pistola versátil e funcional! Possui 1 compartimento com tampa removível 
Porta Carregador Warfare de Pistola 1X - Preto;55.71;Acessório;PH-7563;2;https://images.tcdn.com.br/img/img_prod/620600/porta_carregador_warfare_de_pistola_1x_preto_7563_1_dcb2bcae40ffa22baaec7785240142f9_20260526150852.jpg;Porta Carregador Warfare de Pistola 1X - Preto Porta Carregador de Pistola versátil e funcional! Possui 1 compartimento com tampa removível 
Porta Carregador Warfare de Pistola 1X - Coyote;55.71;Acessório;PH-7565;4;https://images.tcdn.com.br/img/img_prod/620600/porta_carregador_warfare_de_pistola_1x_coyote_7565_1_87f4d68cca2c5479a8079a69acf042ce_20260526150852.jpg;Porta Carregador Warfare de Pistola 1X - Coyote O Porta Carregador Warfare de Pistola 1X - Coyote redefine a versatilidade operacional para 
Munição CBC Cal 9mm Luger LPC PolyMatch 147gr Cx 50 Unidades;335.95;Munição;PH-7567;50;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_cal_9mm_luger_lpc_polymatch_147gr_cx_50_1_20260526151339_dcab8f8bfae8.jpg;Munição CBC Calibre 9mm Luger LPC PolyMatch 147gr Alcance máxima performance com a munição CBC 9mm Polymatch! Ideal para treinos intensos e 
Munição CBC Cal .308 Win EXPT 150gr Cx 50 Unidades;1008.92;Munição;PH-7569;3;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_cal_308_win_expt_150gr_1_20260526151339_7976914e1a29.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Cartucho CBC Cal 28GA Câmara 70mm Chumbo 5 Cx 25 Unidades;231.60;Munição;PH-7571;125;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_28ga_cmara_70mm_chumbo_5_cx_25_un_1_20260526151348_a3ba4099b9e7.jpg;Cartucho CBC Calibre 28GA Câmara 70mm Chumbo 5 CH-5 Cartucho carregado com bagos múltiplos de chumbo, fabricado com matérias-primas de alta 
Cartucho CBC Cal 36GA Câmara 63,5mm Velox Chumbo T Cx 10 Unidades;75.30;Munição;PH-7575;100;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_36ga_cmara_635mm_velox_chumbo_t_c_1_20260526151348_251e48a79559.jpg;Cartucho CBC Calibre 36GA Câmara 63.5mm Chumbo T Cartucho carregado com bagos múltiplos de chumbo, fabricado com matérias-primas de alta qua
Funil da Base do Polvorimetro Dillon (Powder Measure Body - #22.273);1108.00;Acessório;PH-7579;86;https://images.tcdn.com.br/img/img_prod/620600/funil_da_base_do_polvorimetro_dillon_powder_measure_body_13_780_7579_1_965d146c56a077ae5532fced2ca875cd_20260526151313.jpg;Funil da Base do Polvorimetro DIllon (Powder Measure Body - #22.273) Funil metálico, base do polvorimetro Dillon (Powder Measure Body - #22.
Cartucho CBC Cal 36GA Câmara 63,5mm Chumbo 3 Cx 10 Unidades;81.20;Munição;PH-7581;10;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_36ga_cmara_635mm_chumbo_3_cx_10_u_1_20260526151348_3e1d676681d8.jpg;Cartucho CBC Calibre 36GA Câmara 63.5mm Chumbo 3 10un Munição CBC calibre 36 Chumbo 3 Velocidade (m/s) Boca Energia na Boca (joules) Provete
"Handguard - RIS Vector Optics KeyMod Free Float 12""";564.70;Acessório;PH-7583;3;https://images.tcdn.com.br/img/img_prod/620600/handguard_ris_vector_optics_keymod_free_float_12_7583_1_072f95c11038bfeb96aae854695c53b7_20260526151123.jpg;"Handguard - RIS Vector Optics KeyMod Free Float 12"" Trilho superior plano Picatinny com 30 slots, feito com procedimento CNC para um estilo "
Coldre Velado Fibra de Carbono para Taurus TH9 - 30-30 Outdoors;560.00;Acessório;PH-7587;10;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_taurus_th9_3_1_20260526151114_6d80df8c2d39.jpg;Coldre Velado Fibra de Carbono para Taurus TH9 - 30-30 Outdoors O Coldre Velado de Fibra de Carbono 30-30 Outdoors Modelo Taurus TH9 é uma o
Coldre Velado Fibra de Carbono para Taurus TH9 (Canhoto) - 30-30 Outdoors;560.00;Acessório;PH-7589;1;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_fibra_de_carbono_para_taurus_th9_can_1_20260526151114_22db62c28111.jpg;Coldre Velado Fibra de Carbono para Taurus TH9 (Canhoto) - 30-30 Outdoors O Coldre Velado de Fibra de Carbono 30-30 Outdoors Modelo Taurus T
Kit 4 Hastes de Polimero para Limpeza;42.00;Acessório;PH-7590;52;https://images.tcdn.com.br/img/img_prod/620600/kit_4_hastes_de_polimero_para_limpeza_7590_1_7b873b2bb0869e4f333e4a2130ebba76_20260526151050.jpg;Kit 4 Hastes de Polímero para Limpeza Kit de Limpeza para Armas Vector Optics GPCK-4P. Este kit é composto por quatro pontas de limpeza de d
Red Dot Victoptics Z1 1x23x34 Dovetail - Vector Optics;365.00;Óptica;PH-7592;50;https://images.tcdn.com.br/img/img_prod/620600/red_dot_victoptics_z1_1x23x34_dovetail_vector_op_1_20260526151208_2f573cb8239d.jpg;Mira Red Dot Vector Optics Z1 1x23x34 (Dovetail 11mm) – Multi-Retículo Versatilidade Total com 4 Padrões de Retículo e Montagem para Trilho 
Red Dot Victopics Z1 1x23x34 Weaver - Vector Optics;300.00;Óptica;PH-7594;105;https://images.tcdn.com.br/img/img_prod/620600/red_dot_victopics_z1_1x23x34_weaver_vector_optic_1_20260526151208_9582e545f4ee.jpg;Mira Micro Red Dot Victoptics Z1 1x23x34 RDSL15 - BY Vector Optics Janela Panorâmica de 23x34mm: Sistema Multi-Retículo (4 Padrões), Ilumina
"Bipé de Fibra de Carbono 6-9"" Swivel Spring - Vector Optics";543.00;Acessório;PH-7598;8;https://images.tcdn.com.br/img/img_prod/620600/bipe_de_fibra_de_carbono_6_9_swivel_spring_vector_optics_7598_1_630bee98e287fbe6158a224979c7b8c1_20260526151251.jpg;"Bipé de Fibra de Carbono 6-9"" Swivel Spring - Vector Optics O bipé de fibra de carbono swivel spring da Vector Optics é conhecido por ser po"
Luneta Forester 1-5x24 Gen 2 SFP FDE 1/2 MOA - Vector Optics SCOC-32;2014.00;Óptica;PH-7602;23;https://images.tcdn.com.br/img/img_prod/620600/luneta_forester_1_5x24_gen_2_sfp_fde_12_moa_vect_1_20260526151154_6bde7c31ea79.jpg;Luneta Forester 1-5x24 Gen 2 SFP FDE 1/2 MOA - Vector Optics SCOC-32 A luneta SCOC-32 da Vector Optics é uma opção de alta qualidade para at
Red Dot Paragon 1x16 Micro Prism SCRD-61 Vector Optics;2260.00;Óptica;PH-7608;13;https://images.tcdn.com.br/img/img_prod/620600/luneta_paragon_1x16_micro_vector_optics_scps_m01_7608_1_b75caf5486768df3260de085454fff22_20260526151209.jpg;Mira Prismática Vector Optics Paragon 1x16 Micro Prism (SCPS-M01) Óptica Premium com Retículo Gravado, 76mm de Alívio Ocular e Nitidez de Bo
Luneta Hugo 6-24x50GT SFP 1/4 MOA - Vector Optics SCOL-32;1915.00;Óptica;PH-7610;27;https://images.tcdn.com.br/img/img_prod/620600/luneta_hugo_6_24x50gt_sfp_vector_optics_1_20260526151155_c285000c8ff9.jpg;Luneta Victoptics Hugo 6-24x50 GT SFP (SCOL-32) Potência Máxima: Zoom 6-24x, Objetiva de 50mm e Iluminação NV A Hugo 6-24x50 GT (SCOL-32) é 
Red Dot Frenzy 1x17x24  - Vector Optics;1403.00;Óptica;PH-7612;26;https://images.tcdn.com.br/img/img_prod/620600/red_dot_frenzy_1x17x24_vector_optics_1_20260526151209_75f4c037adbe.jpg;Mira Red Dot Vector Optics Frenzy 1x17x24 SCRD-19II (Padrão TEK / Docter) Ultra-Compacto, Pegada TEK/Docter e Autonomia de 50.000 Horas com 
Red Dot Frenzy 1x17x24 Coyote FDE - Vector Optics;1462.00;Óptica;PH-7614;29;https://images.tcdn.com.br/img/img_prod/620600/red_dot_frenzy_1x17x24_coyote_fde_vector_optics_1_20260526151210_777864b86a3b.jpg;Mira Red Dot Frenzy 1x17x24 Coyote FDE - Vector Optics Aumente o desempenho dos seus disparos com a Red Dot Frenzy 1x17x24 Coyote FDE - Vect
Red Dot Frenzy 1x22x26 VEC-SCRD-58 MOS Bronze  - Vector Optics;1816.00;Óptica;PH-7616;22;https://images.tcdn.com.br/img/img_prod/620600/mira_optronica_frenzy_1x22x26_mos_bronze_vector_optics_7616_1_a1c157070d83f7a40852e5c74e428171_20260526151210.jpg;Mira Red Dot Vector Optics Frenzy 1x22x26 MOS VEC-SCRD-58 Bronze Janela Extra Grande, Blindagem IPX7 com Acabamento Premium Bronze e Encaixe
Red Dot Frenzy 1x18x20 SOL Multi-Reticular - Vector Optics;2152.00;Óptica;PH-7620;22;https://images.tcdn.com.br/img/img_prod/620600/mira_optronica_frenzy_1x18x20_sol_multi_reticular_vector_optics_7620_1_886b7fdc738dfb884a8b9ae5fcb1f0f3_20260526151210.jpg;Mira Red Dot Vector Optics Frenzy Plus 1x18x20 Enclosed Solar Multi-Reticle (SCRD-SM63) Tecnologia Enclosed Blindada: Alimentação Híbrida So
Mount Picatinny para Red Dot TEK 40mm - Vector Optics;190.00;Acessório;PH-7622;51;https://images.tcdn.com.br/img/img_prod/620600/mount_vector_optics_para_red_dot_tek_40mm_7622_1_f9f0f174b3a5f81d1a7a0e076815adff_20260526151220.jpg;Mount Picatinny para Red Dot TEK 40mm - Vector Optics O Vector Optics SCRA-67 é um mount para red dot que pode ser usado com uma variedade d
Base de Montagem Inclinado para Red Dot com Encaixe Picatinny TEK - Vector Optics;228.00;Acessório;PH-7624;31;https://images.tcdn.com.br/img/img_prod/620600/base_de_montagem_inclinado_para_reddot_com_encaixe_picatinny_tek_vector_optics_7624_1_25ed586d32a370e6cf5de23a584d1d7d_20260526151220.jpg;Base de Montagem Inclinado para RedDot com Encaixe Picatinny TEK - Vector Optics O suporte de montagem inclinado para red dot SCFRM-01 da Ve
Red Dot Maverick-IV 1x20 MiniMIL - Vector Optics;1198.00;Óptica;PH-7628;13;https://images.tcdn.com.br/img/img_prod/620600/mira_optronica_maverick_1x20_minimil_vector_optics_7628_1_b73fa8336a10348cd6ac10d975ea3038_20260526151211.jpg;Mira Red Dot Vector Optics Maverick-IV 1x20 Mini Rubber Armored (SCRD-60) Ultra-Compacto, Blindagem Emborrachada e Montagem QD Cantilever O 
Red Dot Maverick-IV 1x20 MiniSOP FDE - Vector Optics;1198.00;Óptica;PH-7630;22;https://images.tcdn.com.br/img/img_prod/620600/red_dot_maverick_iv_1x20_minisop_fde_vector_opti_1_20260526151211_02c95a7e5c02.jpg;Mira Red Dot Vector Optics Maverick-IV 1x20 Mini Rubber Armored (SCRD-61) - FDE Compacto Tático com Blindagem FDE, Montagem QD e Co-Witness 
Mira Laser VipeRay Scrapper 510-532nM - Vector Optics;1067.00;Acessório;PH-7632;16;https://images.tcdn.com.br/img/img_prod/620600/mira_laser_viperay_scrapper_vrgl_p01_510_532nm_vector_optics_7632_12_ea522248498f511886b502b8d4753d0d_20260526151233.jpg;Mira Laser VipeRay Scrapper 510-532nM - Vector Optics A mira laser para pistola da Vector Optics, modelo VRGL-P01, é uma mira laser tática d
Mira Laser VipeRay Scrapper 510-532nM Coyote FDE - Vector Optics;1066.00;Acessório;PH-7634;17;https://images.tcdn.com.br/img/img_prod/620600/mira_laser_viperay_scrapper_510_532nm_coyote_fde_vector_optics_7634_2_ca8183cdd26e7db8251bf688625ed2d5_20260526151234.jpg;Mira Laser VipeRay Scrapper 510-532nM Coyote FDE - Vector Optics A mira laser para pistola da Vector Optics, modelo VRGL-P01, é uma mira las
Colimador para Calibre 7.62x39mm - Vector Optics;92.00;Acessório;PH-7636;14;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_7_62x39mm_vector_optics_7636_3_bbde5a73daa43500ad9af064562798f0_20260526151240.jpg;Colimador para Calibre 7.62x39mm - Vector Optics O Colimador para arma calibre 7.62x39 é ideal para o ajuste e aferição de miras com precisã
Colimador para calibre .40 S&W - Vector Optics;112.00;Acessório;PH-7638;8;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_40_s_amp_w_vector_optics_7638_1_791845378600c9e8792eedd75b7fd10d_20260526151241.jpg;Colimador para calibre .40 S&W - Vector Optics O colimador SCBCR-14 da Vector Optics é um acessório de precisão para ajuste e aferição de mi
